score,tier,name,category,region,pitch_angle,instagram,facebook,phone,website,rating,reviews,address,maps_url,place_id
58,B,Clove,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/pages/category/Restaurant/CLOVE-WEST-END-107877521487899/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Clove,osm:node/8868180944
58,B,Mount Cotton Seafood,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/mountcottonseafood,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=Mount+Cotton+Seafood+101+Valley+Way+Mount+Cotton,osm:node/9921086904
58,B,King of the Wings,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kingofthewingsbrisbane/,+61 7 3607 2032,,0.0,0,240 Stafford Road Stafford,https://www.google.com/maps/search/?api=1&query=King+of+the+Wings+240+Stafford+Road+Stafford,osm:node/11092616941
58,B,Rocklea Kebab and Pizza,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/RockleaKebabandpizza/,+61 7 3162 2670,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Rocklea+Kebab+and+Pizza,osm:node/13058813691
58,B,The Deck,takeaway,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thedecktakeawayfood/,,,0.0,0,3 Currumbin Court Capalaba,https://www.google.com/maps/search/?api=1&query=The+Deck+3+Currumbin+Court+Capalaba,osm:node/13179363368
58,B,Suburban Social,bar or pub,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/SuburbanSocialNeighbourhoodBarandKitchen/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Suburban+Social,osm:node/5219078277
58,B,Maker,bar or pub,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/makerbrisbane/,,,,0.0,0,9 Fish Lane South Brisbane,https://www.google.com/maps/search/?api=1&query=Maker+9+Fish+Lane+South+Brisbane,osm:node/13161605383
58,B,88 BILLIARDS,bar or pub,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/88billiards,,+61 416 253 407,,0.0,0,115 Boundary Street,https://www.google.com/maps/search/?api=1&query=88+BILLIARDS+115+Boundary+Street,osm:node/13207988601
58,B,Bar Cooper's,bar or pub,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/barcoopers.bne,,,,0.0,0,321 Chatsworth Road,https://www.google.com/maps/search/?api=1&query=Bar+Cooper%27s+321+Chatsworth+Road,osm:node/13984675501
58,B,Stafford Tavern,bar or pub,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thestaffordtavern,+61 7 3513 2100,,0.0,0,51 Webster Road Stafford,https://www.google.com/maps/search/?api=1&query=Stafford+Tavern+51+Webster+Road+Stafford,osm:way/1204311827
58,B,Kenmore Village Bakery,bakery,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kenmorebakery/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Kenmore+Village+Bakery,osm:node/5589513493
58,B,Mount Cotton Sourdough Bakers,bakery,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Mountcottonsourdoughbakers/,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=Mount+Cotton+Sourdough+Bakers+101+Valley+Way+Mount+Cotton,osm:node/9921086905
58,B,Mountview Bakehouse,bakery,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/mountviewbakehouse/,,,0.0,0,171-191 School Road Redbank Plains,https://www.google.com/maps/search/?api=1&query=Mountview+Bakehouse+171-191+School+Road+Redbank+Plains,osm:node/11902802779
58,B,Mum's Bakehouse,bakery,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kedronmumsbakehouse/?_rdr,+61 403 998 838,,0.0,0,206 Gympie Road Kedron,https://www.google.com/maps/search/?api=1&query=Mum%27s+Bakehouse+206+Gympie+Road+Kedron,osm:way/1368011096
58,B,Stranz Hair Design,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/stranzhairdesignbulimba/,+61 7 3399 7699,,0.0,0,141 Oxford Street Bulimba,https://www.google.com/maps/search/?api=1&query=Stranz+Hair+Design+141+Oxford+Street+Bulimba,osm:node/4828066569
58,B,Jules & Ginger,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/julesandginger,,,0.0,0,135 Riding Road Hawthorne,https://www.google.com/maps/search/?api=1&query=Jules+%26+Ginger+135+Riding+Road+Hawthorne,osm:node/4933723753
58,B,Jack's Barber,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/jacksbarber4171,+61 7 3399 9900,,0.0,0,135 Riding Road Hawthorne,https://www.google.com/maps/search/?api=1&query=Jack%27s+Barber+135+Riding+Road+Hawthorne,osm:node/4933723755
58,B,Saba Hair Studio,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Saba-hair-studio/100083090384553/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Saba+Hair+Studio,osm:node/5795068049
58,B,Charlie Parrella Hairdresser,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/483499168383610,+61 424 039 183,,0.0,0,2 Manson Road,https://www.google.com/maps/search/?api=1&query=Charlie+Parrella+Hairdresser+2+Manson+Road,osm:node/6267178656
58,B,MC Barbers,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Mcbarbers2021,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=MC+Barbers+101+Valley+Way+Mount+Cotton,osm:node/9921086901
58,B,Hair to be,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/hairtobeaustralia/,,+61 7 3134 2526,,0.0,0,195 Vienna Road Alexandra Hills,https://www.google.com/maps/search/?api=1&query=Hair+to+be+195+Vienna+Road+Alexandra+Hills,osm:node/11905577621
58,B,OU Hair,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/ouhair_rochedale/?hl=en,https://www.facebook.com/ouhairRochedale,,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=OU+Hair+329+Gardner+Road+Rochedale,osm:node/11989921371
58,B,The Secret Hair Color,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thesecrethaircolor/,+61 422 522 311,,0.0,0,,https://www.google.com/maps/search/?api=1&query=The+Secret+Hair+Color,osm:node/12150804314
58,B,Eddy’s Barber Shop,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Moorooka/,,,0.0,0,204 Beaudesert Road Moorooka,https://www.google.com/maps/search/?api=1&query=Eddy%E2%80%99s+Barber+Shop+204+Beaudesert+Road+Moorooka,osm:node/12372600576
58,B,Hikari Hair Studio,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/hikarihairstudio,,,0.0,0,85 Mawson Street Stafford Heights,https://www.google.com/maps/search/?api=1&query=Hikari+Hair+Studio+85+Mawson+Street+Stafford+Heights,osm:node/13079620655
58,B,Brookfield Hair Studio,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/brookfieldhairstudio,+61 7 3374 1088,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Brookfield+Hair+Studio,osm:way/638684219
58,B,Kaija Hairdresser,barber or hairdresser,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Kaija-hairdressing-make-up--100054313728630/,+61 414 568 084,,0.0,0,64 Park Road Wooloowin,https://www.google.com/maps/search/?api=1&query=Kaija+Hairdresser+64+Park+Road+Wooloowin,osm:way/1217435820
58,B,Isabis Hair,beauty salon,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/isabishair,,,0.0,0,82 Leicester Street Coorparoo,https://www.google.com/maps/search/?api=1&query=Isabis+Hair+82+Leicester+Street+Coorparoo,osm:node/360140481
58,B,Satisfied Nail,beauty salon,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/satisfiednail/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Satisfied+Nail,osm:node/8855479907
58,B,9889 Nails and Beauty,beauty salon,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/9889nailsandbeauty,,,0.0,0,101 Valley Way Mount Cotton,https://www.google.com/maps/search/?api=1&query=9889+Nails+and+Beauty+101+Valley+Way+Mount+Cotton,osm:node/9921086900
58,B,Nails59,beauty salon,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/nails59_rochedale/,,+61 424 399 993,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=Nails59+329+Gardner+Road+Rochedale,osm:node/11989921370
58,B,T Massage,massage or spa,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/T-Massage-100679675602823/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=T+Massage,osm:node/8855479908
58,B,Soul Thai Massage,massage or spa,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100086356354712,,,0.0,0,329 Gardner Road Rochedale,https://www.google.com/maps/search/?api=1&query=Soul+Thai+Massage+329+Gardner+Road+Rochedale,osm:node/11989921377
58,B,Massage Health Centre,massage or spa,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/MassagehealthcentreHamilton/?_rdr,+61 7 3122 1767,,0.0,0,33 Racecourse Road Hamilton,https://www.google.com/maps/search/?api=1&query=Massage+Health+Centre+33+Racecourse+Road+Hamilton,osm:node/12644688371
58,B,Flowers by Louise,florist,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Flowers-by-Louise-Inspired-by-you-113504464161306/,+61 485 093 748,,0.0,0,5 Stanley Street Acacia Ridge,https://www.google.com/maps/search/?api=1&query=Flowers+by+Louise+5+Stanley+Street+Acacia+Ridge,osm:node/6283756210
58,B,Wedding N Florist,florist,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100066631573794,+61 7 3206 4254,,0.0,0,58 Boundary Road Thornlands,https://www.google.com/maps/search/?api=1&query=Wedding+N+Florist+58+Boundary+Road+Thornlands,osm:node/12700748159
58,B,Brandons Shoe Repairs,boutique,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Brandons-Shoe-Repairs/100057123895028/,+61 7 3848 1856,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Brandons+Shoe+Repairs,osm:node/456713101
58,B,Etcetera Leisure Plus,boutique,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Etcetera-Leisure-Plus/61550838810039/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Etcetera+Leisure+Plus,osm:node/5589512164
58,B,Studio M by Margarita,boutique,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/StudioMbyMargarita,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Studio+M+by+Margarita,osm:node/5589512167
58,B,Palmbee Capalaba HQ,boutique,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/palmbeeaustralia,https://www.facebook.com/palmbeexx,+61 434 066 266,,0.0,0,91 Redland Bay Road Capalaba,https://www.google.com/maps/search/?api=1&query=Palmbee+Capalaba+HQ+91+Redland+Bay+Road+Capalaba,osm:node/11597924859
58,B,Delight for Gifts,gift or homewares,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Delight-For-Gifts/100065206801946/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Delight+for+Gifts,osm:node/5589514644
58,B,VIS,gift or homewares,Brisbane,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/visgiftshop/?hl=en,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=VIS,osm:node/6295526991
58,B,Our Sun Room,gift or homewares,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/oursunroom/,,,0.0,0,498 Waterworks Road Ashgrove,https://www.google.com/maps/search/?api=1&query=Our+Sun+Room+498+Waterworks+Road+Ashgrove,osm:way/864923425
58,B,Aloha Hound,pet business,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://m.facebook.com/alohahound/,+61 493 449 752,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Aloha+Hound,osm:node/10245952703
58,B,Redlands Produce,pet business,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/RedlandsProduce/,+61 7 3206 0069,,0.0,0,87 Boundary Road Thornlands,https://www.google.com/maps/search/?api=1&query=Redlands+Produce+87+Boundary+Road+Thornlands,osm:way/875752668
58,B,Inksane,tattoo studio,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/inksanetattooqld/,+61 7 3172 6331,,0.0,0,199 Progress Road,https://www.google.com/maps/search/?api=1&query=Inksane+199+Progress+Road,osm:node/7281695685
58,B,Voodoo Tattoo,tattoo studio,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Voodoo-Tattoo-193688920647994/,+61 7 3801 2912,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Voodoo+Tattoo,osm:node/10245966019
58,B,Stafford Tattoo,tattoo studio,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/st.tattoos/,+61 7 3357 6696,,0.0,0,259 Stafford Road Stafford,https://www.google.com/maps/search/?api=1&query=Stafford+Tattoo+259+Stafford+Road+Stafford,osm:node/11090963678
58,B,Save Point Tattoo,tattoo studio,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/savepointtattoo,+61 434 644 034,,0.0,0,645 Wynnum Road Morningside,https://www.google.com/maps/search/?api=1&query=Save+Point+Tattoo+645+Wynnum+Road+Morningside,osm:node/13298868826
58,B,Sonja Griffioen - Newborn Photography,photographer,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/sonjagriffioen.newborns/,+61 426 987 722,,0.0,0,8 Majestic Crescent Hemmant,https://www.google.com/maps/search/?api=1&query=Sonja+Griffioen+-+Newborn+Photography+8+Majestic+Crescent+Hemmant,osm:node/11709420493
58,B,Meadowbrook Early Learning Centre,childcare,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/meadowbrookelc/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Meadowbrook+Early+Learning+Centre,osm:way/1243594920
58,B,Tiny Tots Physiotherapy - Kathryn Shutt,physiotherapist,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100044607326097,+61 402 092 729,,0.0,0,33 Woodlands Drive Thornlands,https://www.google.com/maps/search/?api=1&query=Tiny+Tots+Physiotherapy+-+Kathryn+Shutt+33+Woodlands+Drive+Thornlands,osm:node/12700748167
58,B,KJ Safety Certificates/Roadworthy Certificates,mechanic,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/kjsafetycertificates/,+61 490 801 133,,0.0,0,1 Possum Court,https://www.google.com/maps/search/?api=1&query=KJ+Safety+Certificates%2FRoadworthy+Certificates+1+Possum+Court,osm:node/8357331532
58,B,Sam Auto Care,mechanic,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Sam-Auto-Care-100075669889000/,+61 432 798 206,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Sam+Auto+Care,osm:node/9302551688
58,B,Monster Tyres,mechanic,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Monster-Tyres/100095017035749/,+61 428 990 798,,0.0,0,26 Mining Street Bundamba,https://www.google.com/maps/search/?api=1&query=Monster+Tyres+26+Mining+Street+Bundamba,osm:node/12621638554
58,B,Microlot Coffee House,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/pages/Microlot-Coffee-House/532108803616296,,,0.0,0,135 Riding Road Hawthorne,https://www.google.com/maps/search/?api=1&query=Microlot+Coffee+House+135+Riding+Road+Hawthorne,osm:node/4933723757
58,B,Biltong Deli,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/SouthAfricanBiltongDeli/,,,0.0,0,2066 Moggill Road,https://www.google.com/maps/search/?api=1&query=Biltong+Deli+2066+Moggill+Road,osm:node/5231677655
58,B,Health & Nutrition,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/people/Kenmore-Health-Nutrition/100063567670771/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Health+%26+Nutrition,osm:node/5589512170
58,B,Kenmore Fresh,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/kenmorefresh/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Kenmore+Fresh,osm:node/5589514649
58,B,Greengrocers Pantry,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/greengrocerspantry/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Greengrocers+Pantry,osm:node/5681141101
58,B,Banyo Meat Service,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Banyo-meat-service-328382267317004/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Banyo+Meat+Service,osm:node/6084356115
58,B,Bellas Fruit Market,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/pages/Bellas-Fruit-Market/316006148423409,+61 7 3341 1095,,0.0,0,218 Padstow Road,https://www.google.com/maps/search/?api=1&query=Bellas+Fruit+Market+218+Padstow+Road,osm:node/6209801686
58,B,Nundah Fruit Market,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Nundah-Fruit-Market-61564367108912/,,,0.0,0,1558 Sandgate Road Nundah,https://www.google.com/maps/search/?api=1&query=Nundah+Fruit+Market+1558+Sandgate+Road+Nundah,osm:node/7736378992
58,B,Wavell Heights Gourmet Meats,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/wavellgourmetmeats,,,0.0,0,216 Shaw Road Wavell Heights,https://www.google.com/maps/search/?api=1&query=Wavell+Heights+Gourmet+Meats+216+Shaw+Road+Wavell+Heights,osm:node/13142395959
58,B,Top Cut Butchery Quality Meats,deli or specialty food,Brisbane,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Top-Cut-Butcher-100064321140937/,+61 7 3133 2570,,0.0,0,North Road,https://www.google.com/maps/search/?api=1&query=Top+Cut+Butchery+Quality+Meats+North+Road,osm:node/14048130301
58,B,Alloway Farm Market,cafe,Bundaberg,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/allowayfarm/,,,0.0,0,1 Alloway Siding Road,https://www.google.com/maps/search/?api=1&query=Alloway+Farm+Market+1+Alloway+Siding+Road,osm:node/13594656144
58,B,J-Elec Electrical Contractors,trades,Bundaberg,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/jelecelectricalcontractors/,+61 7 4154 3421,,0.0,0,24 Burrum Street,https://www.google.com/maps/search/?api=1&query=J-Elec+Electrical+Contractors+24+Burrum+Street,osm:way/358901048
58,B,Teddy Espresso,cafe,Cairns,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/teddyespresso.com.au/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Teddy+Espresso,osm:node/13127356990
58,B,Tasty Road,restaurant,Cairns,"no website listed, only social media (verify on Google Maps)",,https://facebook.com/tastyroad,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Tasty+Road,osm:node/8610349107
58,B,Iron strength power and performance,gym or studio,Cairns,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/ironstrengthpp/,+61 423 531 278,,0.0,0,268 Spence Street,https://www.google.com/maps/search/?api=1&query=Iron+strength+power+and+performance+268+Spence+Street,osm:node/4670362395
58,B,Profile Coffee Co-Lab,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/profile_coffee_colab/,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Profile+Coffee+Co-Lab,osm:node/4235007492
58,B,Daily Grind,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/dailygrindburleigh/,+61 449 075 032,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Daily+Grind,osm:node/4251877402
58,B,Hide N Seek Espresso,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/hidenseekespresso13/,+61 447 593 827,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Hide+N+Seek+Espresso,osm:node/4264019494
58,B,Street Corner Espresso,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/StreetCornerEspresso/,+61 7 5520 0886,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Street+Corner+Espresso,osm:node/4501676689
58,B,Social Brew,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/socialbrewburleigh/,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Social+Brew,osm:node/4784378121
58,B,Quade & Co,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://instagram.com/quadeandco,https://facebook.com/quadeandco,,,0.0,0,2098 Gold Coast Highway Miami,https://www.google.com/maps/search/?api=1&query=Quade+%26+Co+2098+Gold+Coast+Highway+Miami,osm:node/5199074934
58,B,Commune,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Commune-188007077908552/,+61 7 5520 3377,,0.0,0,1844 Gold Coast Highway,https://www.google.com/maps/search/?api=1&query=Commune+1844+Gold+Coast+Highway,osm:node/5623291932
58,B,Café Biaggi,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Cafe-Biaggi-110229862373489/,+61 7 5593 7072,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9+Biaggi,osm:node/6131986011
58,B,BJ Snacks,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/Bjsnacksburleighheads/,+61 7 5593 5270,,0.0,0,,https://www.google.com/maps/search/?api=1&query=BJ+Snacks,osm:node/6175788370
58,B,See Yö Cafe & Bakery,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/marieanitas/,+61 7 5572 3224,,0.0,0,,https://www.google.com/maps/search/?api=1&query=See+Y%C3%B6+Cafe+%26+Bakery,osm:node/6275826949
58,B,The Kumara Patch,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thekumarapatch/,+61 7 5539 4243,,0.0,0,,https://www.google.com/maps/search/?api=1&query=The+Kumara+Patch,osm:node/7087152249
58,B,The Treehouse,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/treehouseonthehill/,,,0.0,0,161 Long Road Tamborine Mountain,https://www.google.com/maps/search/?api=1&query=The+Treehouse+161+Long+Road+Tamborine+Mountain,osm:node/7706149767
58,B,Fresh Coffee Bar,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/FreshCoffeeBarVarsity/,+61 7 5580 8468,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Fresh+Coffee+Bar,osm:node/9896592028
58,B,More Coffee Please,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/morecoffeepleasecafe/,+61 7 5536 7456,,0.0,0,,https://www.google.com/maps/search/?api=1&query=More+Coffee+Please,osm:node/11617879259
58,B,The Press Cafe,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/thepresscafecoomera/,+61 417 402 174,,0.0,0,25 Harbour Village Parade Coomera,https://www.google.com/maps/search/?api=1&query=The+Press+Cafe+25+Harbour+Village+Parade+Coomera,osm:node/12415099304
58,B,Third Base,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/thirdbasepalmbeach/,,,,0.0,0,24 Philippine Parade,https://www.google.com/maps/search/?api=1&query=Third+Base+24+Philippine+Parade,osm:node/12506568507
58,B,Little Bandits Coffee & More,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/littlebanditscoffee/,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Little+Bandits+Coffee+%26+More,osm:node/12548018916
58,B,Vegepatch Studios,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/vegepatchstudios,,,,0.0,0,10 Fifth Avenue,https://www.google.com/maps/search/?api=1&query=Vegepatch+Studios+10+Fifth+Avenue,osm:node/13890311975
58,B,The Palm Coffee,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/the_palmcoffee,https://www.facebook.com/thepalmscoffees/,+61 410 812 975,,0.0,0,83 Cypress Terrace,https://www.google.com/maps/search/?api=1&query=The+Palm+Coffee+83+Cypress+Terrace,osm:node/13916581433
58,B,Doki Doki Cafe Bar,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/cafe_bar_dokidoki/,,,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Doki+Doki+Cafe+Bar,osm:node/13928376187
58,B,Sens Coffee Co,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",https://www.instagram.com/sens_coffee_co/,https://www.facebook.com/p/SENS-COFEE-CO-Southport-61564429171125/,+61 452 017 367,,0.0,0,2 Como Crescent,https://www.google.com/maps/search/?api=1&query=Sens+Coffee+Co+2+Como+Crescent,osm:node/14201268205
58,B,Canteen Coffee,cafe,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/CanteenCoffeeandKitchen/,,,0.0,0,23 Park Avenue,https://www.google.com/maps/search/?api=1&query=Canteen+Coffee+23+Park+Avenue,osm:node/14211541064
58,B,Magic Wok Chinese Restaurant,restaurant,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/profile.php?id=100065273629487,+61 7 5535 8619,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Magic+Wok+Chinese+Restaurant,osm:node/2156901405
58,B,German Sausages,restaurant,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/www.facebook.com/pages/german-Sausages,,,0.0,0,3018 shop 2 Surfers Paradise Boulevard Surfers Paradise,https://www.google.com/maps/search/?api=1&query=German+Sausages+3018+shop+2+Surfers+Paradise+Boulevard+Surfers+Paradise,osm:node/3548412617
58,B,Shogun Japanese,restaurant,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/goldcoastshogunjapaneserestaurant,+61 7 5528 6998,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Shogun+Japanese,osm:node/3582290093
58,B,Master Sushi,restaurant,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/pages/Master-Sushi/157277494310497,+61 7 5526 7557,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Master+Sushi,osm:node/3833546408
58,B,Supranee’s Pork Crackling,restaurant,Gold Coast,"no website listed, only social media (verify on Google Maps)",,https://www.facebook.com/p/Supranees-pork-crackling-thai-groceries-100064069959236/,+61 7 5533 9284,,0.0,0,,https://www.google.com/maps/search/?api=1&query=Supranee%E2%80%99s+Pork+Crackling,osm:node/4221079767
